Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value
1,Noah Vanwalleghem,Goalkeeper,"Aug 5, 2003 ",20,['Belgium'],Belgium,Roeselare,"1,95",-
,Matthias Van Hecke,Goalkeeper,"Jun 18, 2003 ",20,['Belgium'],Belgium,Gent,"1,86",-
42,Joppe Vannuffelen,Goalkeeper,"May 26, 2003 ",20,['Belgium'],Belgium,Turnhout,"1,93",-
41,Kjell Peersman,Goalkeeper,"May 21, 2004 ",19,['Belgium'],Belgium,Wilrijk,"1,94",€300k
63,Timon Vanhoutte,Goalkeeper,"Jan 29, 2004 ",20,['Belgium'],Belgium,Kortrijk,"1,89",€100k
49,Anton Kemps,Goalkeeper,"Jun 22, 2004 ",19,['Belgium'],Belgium,Duffel,,-
24,Viktor Sterckx,Goalkeeper,"Jul 21, 2004 ",19,['Belgium'],Belgium,,"1,88",-
,Jelle Van Neck,Goalkeeper,"Mar 7, 2004 ",20,['Belgium'],Belgium,Brugge,"1,91",€100k
13,Henri Maton,Goalkeeper,"May 12, 2004 ",19,"['Belgium', 'France']",Belgium,Mouscron,"1,86",€50k
35,Brecht Hertveldt,Goalkeeper,"Jun 22, 2004 ",19,['Belgium'],Belgium,,"1,84",-
,Zenzo De Boeck,Goalkeeper,"Jan 17, 2005 ",19,['Belgium'],Belgium,Geel,"1,80",€50k
66,Wout Meese,Goalkeeper,"Apr 11, 2005 ",18,['Belgium'],Belgium,Gent,,-
