Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Alexis Blanco,Centre-Forward,"Jun 6, 1988 ",35,['Argentina'],Argentina,Santa Rosa,,"1,88",-
16,Jonathan Hansen,Centre-Forward,"Sep 10, 1988 ",35,['Argentina'],Argentina,Sunchales,RW   LW,"1,84",-
,Enzo Maidana,Centre-Forward,"Jan 13, 1988 ",36,['Argentina'],Argentina,San Miguel de Tucumán,RW   LW,"1,88",-
,Andrés Guzmán,Centre-Forward,"Mar 13, 1988 ",36,['Argentina'],Argentina,Orense,,"1,80",-
,Guido Di Vanni,Centre-Forward,"Jun 11, 1988 ",35,"['Argentina', 'Italy']",Argentina,Rosario,LW   RW,"1,77",-
,Juan Manuel Cobelli,Centre-Forward,"Feb 27, 1988 ",36,"['Argentina', 'Italy']",Argentina,Rosario,,"1,88",-
,Gonzalo Rovira,Centre-Forward,"Apr 7, 1988 ",35,['Argentina'],Argentina,Santo Tomé,,"1,79",-
,Milton Caraglio,Centre-Forward,"Dec 1, 1988 ",35,"['Argentina', 'Italy']",Argentina,Rosario,,"1,87",-
,Roberto Dovetta,Centre-Forward,"Apr 24, 1988 ",35,"['Argentina', 'Italy']",Argentina,Santa Fé,,"1,78",-
,Sergio Agüero,Centre-Forward,"Jun 2, 1988 ",35,"['Argentina', 'Spain']",Argentina,Quilmes,SS,"1,73",-
11,Julio Furch,Centre-Forward,"Jul 29, 1989 ",34,['Argentina'],Argentina,Winifreda,,"1,88",€1.00m
19,Diego Churín,Centre-Forward,"Dec 1, 1989 ",34,['Argentina'],Argentina,Arroyo Dulce,,"1,87",€350k
7,Jonathan Cristaldo,Centre-Forward,"Mar 5, 1989 ",35,['Argentina'],Argentina,Ingeniero Budge,,"1,74",€275k
23,Mauro Quiroga,Centre-Forward,"Dec 7, 1989 ",34,['Argentina'],Argentina,Concepción,,"1,91",€200k
,Leonardo Ramos,Centre-Forward,"Aug 21, 1989 ",34,['Argentina'],Argentina,Merlo,,"1,86",€175k
,Andrés Ríos,Centre-Forward,"Aug 1, 1989 ",34,['Argentina'],Argentina,Buenos Aires,SS   RW,"1,80",€100k
,Franco Tisera,Centre-Forward,"Oct 7, 1989 ",34,['Argentina'],Argentina,Avellaneda,,"1,88",€25k
9,Facundo Yañez,Centre-Forward,"Jan 25, 1989 ",35,['Argentina'],Argentina,,,"1,86",-
,Elián Abdala,Centre-Forward,"Jun 1, 1989 ",34,['Argentina'],Argentina,Necochea,,"1,71",-
,Mauro Gómez,Centre-Forward,"May 29, 1989 ",34,['Argentina'],Argentina,Posadas,,"1,82",-
,Gonzalo Urquijo,Centre-Forward,"Oct 28, 1989 ",34,['Argentina'],Argentina,Bellocq,,,-
,Rodrigo Sánchez,Centre-Forward,"Apr 6, 1989 ",34,['Argentina'],Argentina,Bahia Blanca,,"1,92",-
,Gustavo Goretta,Centre-Forward,"Jan 1, 1989 ",35,"['Argentina', 'Italy']",Argentina,Carhuè,,"1,85",-
17,Ramón Ábila,Centre-Forward,"Oct 14, 1989 ",34,['Argentina'],Argentina,Córdoba,,"1,77",€450k
9,Gonzalo Sosa,Centre-Forward,"Jan 4, 1989 ",35,['Argentina'],Argentina,Santa Fe,,"1,85",€300k
9,Franco Di Santo,Centre-Forward,"Apr 7, 1989 ",34,"['Argentina', 'Italy']",Argentina,Mendoza,RW,"1,93",€250k
29,Maximiliano Quinteros,Centre-Forward,"Apr 28, 1989 ",34,"['Argentina', 'Chile']",Argentina,Avellaneda,LW,"1,74",€200k
9,Ramiro Fergonzi,Centre-Forward,"May 14, 1989 ",34,['Argentina'],Argentina,Buenos Aires,RW   LW,"1,78",€150k
19,Nicolás Bubas,Centre-Forward,"Apr 23, 1989 ",34,"['Argentina', 'Italy']",Argentina,Esquel,LW,"1,79",€75k
,Alejandro Gagliardi,Centre-Forward,"Aug 6, 1989 ",34,['Argentina'],Argentina,Córdoba,RW   LW,"1,77",€25k
,Dario Buitrago,Centre-Forward,"Jun 1, 1989 ",34,['Argentina'],Argentina,Buenos Aires,,"1,85",-
,Gonzalo Vivanco,Centre-Forward,"Jun 16, 1989 ",34,['Argentina'],Argentina,,,"1,87",-
,Rodrigo Gutiérrez,Centre-Forward,"Feb 9, 1989 ",35,['Argentina'],Argentina,La Plata,,,-
,Alexis Ramos,Centre-Forward,"Apr 13, 1989 ",34,['Argentina'],Argentina,Mar del Plata,,"1,93",-
,Gaston Ezequiel Corado,Centre-Forward,"Feb 5, 1989 ",35,"['Argentina', 'Italy']",Argentina,Buenos Aires,,"1,85",-
,Franco Calero,Centre-Forward,"Mar 9, 1989 ",35,['Argentina'],Argentina,Rosario,RW,"1,80",-
,Guido Abayan,Centre-Forward,"Apr 26, 1989 ",34,"['Argentina', 'Armenia']",Argentina,Neuquén,,"1,90",-
,Valentino Pidré,Centre-Forward,"Jan 14, 1989 ",35,"['Argentina', 'Sweden']",Argentina,Mar del Plata,,"1,69",-
,Gabriel Rodríguez,Centre-Forward,"Jan 5, 1989 ",35,['Argentina'],Argentina,Buenos Aires,RW,"1,83",-
,Rodrigo Canario,Centre-Forward,"Sep 16, 1989 ",34,['Argentina'],Argentina,Santa Fé,,"1,88",-
,Ezequiel Carballo,Centre-Forward,"Nov 10, 1989 ",34,"['Argentina', 'Italy']",Argentina,Morteros,,"1,80",-
,Gonzalo Gil,Centre-Forward,"Sep 8, 1989 ",34,['Argentina'],Argentina,Buenos Aires,,"1,86",-
,Milton Galiana,Centre-Forward,"Jan 1, 1989 ",35,['Argentina'],Argentina,Humboldt,,"1,78",-
,Nicolás Capellino,Centre-Forward,"May 11, 1989 ",34,"['Argentina', 'Italy']",Argentina,Humberto Primo,SS,"1,79",-
,Diego Nadaya,Centre-Forward,"Sep 15, 1989 ",34,['Argentina'],Argentina,Córdoba,,"1,78",-
,Óscar Vanemerak,Centre-Forward,"Aug 19, 1989 ",34,"['Colombia', 'Argentina']",Argentina,Buenos Aires,,"1,72",-
,Rodrigo Aillapán,Centre-Forward,"Oct 3, 1989 ",34,['Argentina'],Argentina,Junín,,,-
,Héctor Morales,Centre-Forward,"Nov 30, 1989 ",34,['Argentina'],Argentina,Corrientes,SS   RW,"1,76",-
,Francisco Vazzoler,Centre-Forward,"Apr 22, 1989 ",34,['Argentina'],Argentina,Santa Fé,,,-
9,Muriel Orlando,Centre-Forward,"Mar 18, 1989 ",35,['Argentina'],Argentina,General Conesa,,"1,81",-
,Federico Ortiz,Centre-Forward,"Aug 7, 1989 ",34,"['Argentina', 'Italy']",Argentina,Buenos Aires,,"1,87",-
,Franco Parodi,Centre-Forward,"Nov 29, 1989 ",34,"['Argentina', 'Italy']",Argentina,Buenos Aires,,"1,87",-
,Diego Gamarra,Centre-Forward,"Mar 13, 1989 ",35,['Argentina'],Argentina,Buenos Aires,,"1,74",-
,Jonathan López,Centre-Forward,"Jan 19, 1989 ",35,['Argentina'],Argentina,Chajarí,LW,"1,75",-
,Eial Strahman,Centre-Forward,"Jun 21, 1989 ",34,"['Israel', 'Argentina']",Argentina,Córdoba,,"1,81",-
,Jesús Vera,Centre-Forward,"Jan 10, 1989 ",35,['Argentina'],Argentina,Godoy Cruz,,"1,86",-
7,Gustavo Bou,Centre-Forward,"Feb 18, 1990 ",34,"['Argentina', 'United States']",Argentina,Concordia,LW   AM,"1,77",€1.50m
18,Luciano Pons,Centre-Forward,"Apr 18, 1990 ",33,['Argentina'],Argentina,Rosario,,"1,80",€500k
12,Pablo Magnin,Centre-Forward,"Apr 25, 1990 ",33,['Argentina'],Argentina,San Jerónimo Norte,,"1,76",€300k
37,Nicolás Blandi,Centre-Forward,"Jan 13, 1990 ",34,"['Argentina', 'Italy']",Argentina,Campana,,"1,80",€200k
17,Gustavo Fernández,Centre-Forward,"Aug 4, 1990 ",33,['Argentina'],Argentina,Concordia,SS,"1,77",€125k
20,Federico Falcone,Centre-Forward,"Feb 21, 1990 ",34,['Argentina'],Argentina,Rosario,,"1,85",€100k
,Ignacio Varela,Centre-Forward,"Jul 20, 1990 ",33,"['Argentina', 'Italy']",Argentina,Buenos Aires,,"1,87",€50k
,Luis Silba,Centre-Forward,"Feb 5, 1990 ",34,['Argentina'],Argentina,Córdoba,,"1,87",€10k
,Gustavo Fernández,Centre-Forward,"Sep 12, 1990 ",33,['Argentina'],Argentina,Ezpeleta,,"1,74",-
,Matías Coselli,Centre-Forward,"Jan 27, 1990 ",34,['Argentina'],Argentina,La Matanza (BUE),,"1,83",-
,Alfredo Troncoso,Centre-Forward,"Sep 24, 1990 ",33,['Argentina'],Argentina,Olavarria (BUE),,"1,75",-
,Juan Filipezuk,Centre-Forward,"Apr 15, 1990 ",33,"['Bolivia', 'Argentina']",Argentina,San Miguel de Tucumán,,"1,77",-
,Sebastián Parera,Centre-Forward,"Sep 25, 1990 ",33,['Argentina'],Argentina,,LW,"1,84",-
9,Darío Benedetto,Centre-Forward,"May 17, 1990 ",33,"['Argentina', 'Mexico']",Argentina,Berazategui,,"1,75",€700k
30,Jorge Pereyra Díaz,Centre-Forward,"Aug 5, 1990 ",33,['Argentina'],Argentina,La Rioja,RW   LW,"1,79",€400k
9,Gustavo Britos,Centre-Forward,"Feb 20, 1990 ",34,['Argentina'],Argentina,Pontevedra,,"1,82",€200k
27,Pablo Bueno,Centre-Forward,"Mar 30, 1990 ",33,['Argentina'],Argentina,General Roca,,"1,82",€150k
29,Leandro Basan,Centre-Forward,"Mar 30, 1990 ",33,['Argentina'],Argentina,San Nicolás de los Arroyos,AM   SS,"1,81",€100k
22,Nicolás Mazzola,Centre-Forward,"Jan 28, 1990 ",34,"['Argentina', 'Italy']",Argentina,Viedma,,"1,88",€100k
,Mauro Albertengo,Centre-Forward,"Jan 4, 1990 ",34,['Argentina'],Argentina,Egusquiza,LW   RW,"1,86",€25k
,Matías Acosta,Centre-Forward,"Feb 24, 1990 ",34,['Argentina'],Argentina,Virrey del Pino,RW   LW,"1,82",-
,Alan Almiron,Centre-Forward,"Mar 9, 1990 ",34,['Argentina'],Argentina,Posadas,,"1,80",-
,Mariano Cusano,Centre-Forward,N/A ,33,"['Argentina', 'Italy']",Argentina,Buenos Aires,LW   RW,"1,75",-
,Rodrigo Acosta,Centre-Forward,"May 5, 1990 ",33,['Argentina'],Argentina,Buenos Aires,RW   LW,"1,74",-
,Bruno Rodríguez,Centre-Forward,"Apr 9, 1990 ",33,['Argentina'],Argentina,Paso de los Libres (COR),,"1,92",-
,Maximiliano Tunessi,Centre-Forward,"Jul 31, 1990 ",33,['Argentina'],Argentina,Río Colorado,,"1,75",-
,Juan Manuel Ferreyra,Centre-Forward,"Nov 8, 1990 ",33,"['Argentina', 'Spain']",Argentina,Concepción del Uruguay,,"1,65",-
,Pablo Ostrowski,Centre-Forward,"Jun 11, 1990 ",33,"['Argentina', 'Poland']",Argentina,Posadas,,"1,88",-
,Agustín Gil Clarotti,Centre-Forward,"Oct 11, 1990 ",33,['Argentina'],Argentina,Santa Fe,,"1,88",-
,Pablo Acosta,Centre-Forward,"Jan 30, 1990 ",34,"['Argentina', 'Italy']",Argentina,Las Varillas,,"1,91",-
,Facundo Perassi,Centre-Forward,"Jun 14, 1990 ",33,['Argentina'],Argentina,Clarke,RW,"1,87",-
,Nicolás López Macri,Centre-Forward,"Mar 2, 1990 ",34,['Argentina'],Argentina,Rosario,LW   RW,"1,76",-
,Alejandro Toledo,Centre-Forward,"May 16, 1990 ",33,['Argentina'],Argentina,Corrientes,,"1,86",-
,Maximiliano Velasco,Centre-Forward,"Jun 19, 1990 ",33,['Argentina'],Argentina,Villa María,,"1,79",-
,Daniel Salvatierra,Centre-Forward,"Feb 23, 1990 ",34,['Argentina'],Argentina,Rosario,,"1,76",-
,Nahuel Benítez,Centre-Forward,"Apr 10, 1990 ",33,['Argentina'],Argentina,San Antonio de Padua de la Concordia,,"1,77",-
,Alfio Lorenzo,Centre-Forward,"May 14, 1990 ",33,['Argentina'],Argentina,,,,-
,Enrique Narvay,Centre-Forward,"Jan 26, 1990 ",34,['Argentina'],Argentina,Mar del Plata,RW   RM,"1,71",-
,Federico Amaya,Centre-Forward,"Dec 30, 1990 ",33,"['Argentina', 'Italy']",Argentina,,,"1,80",-
,Andrés Quintana,Centre-Forward,"Feb 16, 1990 ",34,['Argentina'],Argentina,Neuquén,,,-
,Ángel Prudencio,Centre-Forward,"Oct 13, 1990 ",33,['Argentina'],Argentina,,LW,"1,85",-
,Germán Sosa,Centre-Forward,"Jul 20, 1990 ",33,['Argentina'],Argentina,Bragado,,"1,87",-
,Álvaro Klusener,Centre-Forward,"May 18, 1990 ",33,['Argentina'],Argentina,,,"1,77",-
,Hernán Fener,Centre-Forward,"Jun 21, 1990 ",33,['Argentina'],Argentina,Quilmes,RW,"1,76",-
,Tomás Pavone,Centre-Forward,"Feb 1, 1990 ",34,"['Argentina', 'Italy']",Argentina,Carmen de Areco,,"1,81",-
,Emiliano Sala,Centre-Forward,"Oct 31, 1990","Oct 31, 1990","['Argentina', 'Italy']",Argentina,Cululú,,"1,87",-
,Santiago Cesanelli,Centre-Forward,"Feb 1, 1990 ",34,"['Argentina', 'Italy']",Argentina,Rosario,,"1,82",-
,Nicolás Vélez,Centre-Forward,"Jul 4, 1990 ",33,"['Argentina', 'Italy']",Argentina,Buenos Aires,AM   RW,"1,73",-
,Germán Lesman,Centre-Forward,"Sep 8, 1990 ",33,['Argentina'],Argentina,Esperanza,,"1,84",-
,Matías Conti,Centre-Forward,"Jan 17, 1990 ",34,['Argentina'],Argentina,Reconquista,,"1,85",-
,Enry Rui,Centre-Forward,"Aug 24, 1990 ",33,['Argentina'],Argentina,Mortero,,"1,76",-
,Hernán Salazar,Centre-Forward,"May 2, 1990 ",33,"['Argentina', 'Spain']",Argentina,Isidro Casanova,,"1,74",-
,Nahuel Oviedo,Centre-Forward,"May 9, 1990 ",33,['Argentina'],Argentina,Buenos Aires,,"1,83",-
,Franco Navarro,Centre-Forward,"Oct 24, 1990 ",33,['Peru'],Argentina,Santa Fe,,"1,76",-
,Marcos Figueroa,Centre-Forward,"Jan 18, 1990 ",34,['Argentina'],Argentina,Rosario,,"1,72",-
,Federico Laurito,Centre-Forward,"May 18, 1990 ",33,"['Argentina', 'Italy']",Argentina,Rosario,,"1,82",-
29,Rogelio Funes Mori,Centre-Forward,"Mar 5, 1991 ",33,"['Mexico', 'Argentina']",Argentina,Mendoza,,"1,86",€2.50m
9,Juan Martín Lucero,Centre-Forward,"Oct 10, 1991 ",32,['Argentina'],Argentina,Mendoza,,"1,82",€1.20m
9,Cristian Tarragona,Centre-Forward,"Apr 9, 1991 ",32,['Argentina'],Argentina,Santa Fe,,"1,76",€800k
9,Leandro Fernández,Centre-Forward,"Mar 12, 1991 ",33,['Argentina'],Argentina,Santa Fe,LW   RW,"1,78",€700k
9,Jonathan Herrera,Centre-Forward,"Sep 16, 1991 ",32,['Argentina'],Argentina,Buenos Aires,LW   RW,"1,75",€400k
,Jonathan Bauman,Centre-Forward,"Mar 30, 1991 ",32,['Argentina'],Argentina,Sunchales,SS   RW,"1,78",€350k
91,Felipe Cadenazzi,Centre-Forward,"Oct 12, 1991 ",32,['Argentina'],Argentina,"Arroyo Aguiar, Santa Fé",SS,"1,91",€200k
9,David Escalante,Centre-Forward,"May 21, 1991 ",32,"['Argentina', 'Chile']",Argentina,Tres Isletas,,"1,88",€200k
,Joaquín Susvielles,Centre-Forward,"Feb 28, 1991 ",33,['Argentina'],Argentina,Santa Rosa,,"1,86",€175k
14,Facundo Ferreyra,Centre-Forward,"Mar 14, 1991 ",33,"['Argentina', 'Italy']",Argentina,Lomas de Zamora,,"1,85",€150k
,Damián Villalba,Centre-Forward,"May 3, 1991 ",32,['Argentina'],Argentina,Buenos Aires,,"1,76",€100k
19,Seba Díaz,Centre-Forward,"Dec 1, 1991 ",32,['Argentina'],Argentina,Córdoba,SS,"1,87",€75k
,Martín Batallini,Centre-Forward,"Aug 19, 1991 ",32,['Argentina'],Argentina,Don Torcuato,RW   LW,"1,74",€50k
9,Braian Romero,Centre-Forward,"Jun 15, 1991 ",32,['Argentina'],Argentina,San Isidro,LW   RW,"1,75",€1.50m
37,Maximiliano Urruti,Centre-Forward,"Feb 22, 1991 ",33,"['Argentina', 'France']",Argentina,Rosario,AM,"1,84",€1.00m
19,Gustavo Blanco Leschuk,Centre-Forward,"Nov 5, 1991 ",32,"['Argentina', 'Ukraine']",Argentina,Mendoza,,"1,90",€700k
9,Guido Carrillo,Centre-Forward,"May 25, 1991 ",32,"['Argentina', 'Italy']",Argentina,Magdalena,,"1,91",€450k
9,Matías Sen,Centre-Forward,"Oct 29, 1991 ",32,['Argentina'],Argentina,Cruz Alta,,"1,84",€350k
9,Andrés Chávez,Centre-Forward,"Mar 21, 1991 ",33,['Argentina'],Argentina,Salto,LW,"1,84",€300k
19,Luis Solignac,Centre-Forward,"Feb 16, 1991 ",33,['Argentina'],Argentina,Buenos Aires,LW   RW,"1,84",€200k
,Agustín Vuletich,Centre-Forward,"Nov 3, 1991 ",32,"['Argentina', 'Croatia']",Argentina,Arias,,"1,85",€200k
9,Fernando Coniglio,Centre-Forward,"Nov 24, 1991 ",32,"['Argentina', 'Italy']",Argentina,Laborde,,"1,84",€150k
,Martín Giménez,Centre-Forward,"Aug 17, 1991 ",32,['Argentina'],Argentina,Zárate,RW   LW,"1,75",€125k
,Lucas Albertengo,Centre-Forward,"Jan 30, 1991 ",33,"['Argentina', 'Italy']",Argentina,Egusquiza,SS,"1,87",€100k
,Matías Castro,Centre-Forward,"Dec 18, 1991 ",32,"['Argentina', 'Chile']",Argentina,Neuquén,,"1,82",€75k
19,Milton Alegre,Centre-Forward,"Aug 14, 1991 ",32,"['Argentina', 'Chile']",Argentina,Alcorta,,"1,83",€50k
,Emiliano Blanco,Centre-Forward,"Feb 11, 1991 ",33,['Argentina'],Argentina,,,"1,73",-
,Braian Chávez,Centre-Forward,"Oct 3, 1991 ",32,['Argentina'],Argentina,Máximo Paz,,"1,80",-
,Agustin Doxagarat,Centre-Forward,"May 14, 1991 ",32,"['Argentina', 'Spain']",Argentina,"Miramar, Buenos Aires",,"1,73",-
,Maximiliano Morales,Centre-Forward,"Jul 22, 1991 ",32,['Argentina'],Argentina,Córdoba,,"1,73",-
,Maximiliano Osurak,Centre-Forward,"Oct 23, 1991 ",32,['Argentina'],Argentina,Santa Fe,LW   RW,"1,74",-
,Daniel Messina,Centre-Forward,"Mar 27, 1991 ",32,['Argentina'],Argentina,Buenos Aires,,"1,82",-
,Raúl Acosta,Centre-Forward,"Aug 3, 1991 ",32,['Argentina'],Argentina,Corrientes,,"1,80",-
11,Lionel Spínola,Centre-Forward,"Mar 17, 1991 ",33,"['Argentina', 'Italy']",Argentina,La Plata,LW,"1,88",-
,Federico Miño,Centre-Forward,"Oct 17, 1991 ",32,"['Argentina', 'Italy']",Argentina,Salta,,"1,85",-
,Martín Blanco,Centre-Forward,"Jun 2, 1991 ",32,"['Argentina', 'Italy']",Argentina,Lincoln,,"1,86",-
,Nicolás Miracco,Centre-Forward,"Apr 12, 1991 ",32,['Argentina'],Argentina,Mar del Plata,,"1,82",-
,Sergio Unrein,Centre-Forward,"Jun 16, 1991 ",32,['Argentina'],Argentina,Santiago del Estero,,"1,81",-
,Mauricio Villa,Centre-Forward,"Jan 27, 1991 ",33,['Argentina'],Argentina,,,,-
,Hernán Paredes,Centre-Forward,"Jun 17, 1991 ",32,['Argentina'],Argentina,Buenos Aires,,"1,81",-
,Mauro Sabatini,Centre-Forward,"May 20, 1991 ",32,['Argentina'],Argentina,Buenos Aires,,"1,86",-
,Juan Reynoso,Centre-Forward,"Dec 9, 1991 ",32,['Argentina'],Argentina,Coronel Moldes,,,-
,Julian Leandro Gil,Centre-Forward,"Apr 11, 1991 ",32,['Argentina'],Argentina,,AM,"1,84",-
,Cristian Páez,Centre-Forward,"Sep 16, 1991 ",32,['Argentina'],Argentina,,,"1,85",-
,Gonzalo Rodriguez,Centre-Forward,"May 10, 1991 ",32,"['Argentina', 'Italy']",Argentina,Bragado,LW   AM,"1,74",-
,Joaquín Molina,Centre-Forward,"Dec 16, 1991 ",32,['Argentina'],Argentina,Rafaela,,"1,78",-
,Esteban Ciaccheri,Centre-Forward,"May 20, 1991 ",32,['Argentina'],Argentina,Pilar,,"1,78",-
,Germán Strillevsky,Centre-Forward,"Aug 10, 1991 ",32,"['Argentina', 'Poland']",Argentina,Corrientes,,"1,80",-
,Juan González,Centre-Forward,"Oct 15, 1991 ",32,['Argentina'],Argentina,San Isidro,SS,"1,80",-
,Diego Sevillano,Centre-Forward,"Feb 24, 1991 ",33,['Argentina'],Argentina,Tunuyán,,"1,74",-
9,Mauro Bustamante,Centre-Forward,"Jun 23, 1991 ",32,['Argentina'],Argentina,Santa Fe,,"1,83",-
,Antonio Rojano,Centre-Forward,"Apr 27, 1991 ",32,['Argentina'],Argentina,Salliquelo,SS,"1,79",-
,Brian Uribe,Centre-Forward,"Aug 16, 1991 ",32,['Argentina'],Argentina,Mar del Plata,,"1,84",-
,Maximiliano Giusti,Centre-Forward,"Feb 18, 1991","Feb 18, 1991",['Argentina'],Argentina,San Nicolás,,"1,80",-
,Carlos Pieroni,Centre-Forward,"May 21, 1991 ",32,['Argentina'],Argentina,Rio Cuarto,,,-
,Juan Pablo Zárate,Centre-Forward,"Feb 17, 1991 ",33,"['Argentina', 'Italy']",Argentina,Córdoba,,"1,86",-
9,Diego Bielkiewicz,Centre-Forward,"Jan 4, 1991 ",33,"['Argentina', 'Poland']",Argentina,Buenos Aires,,"1,82",-
,Martín Comachi,Centre-Forward,"Oct 22, 1991 ",32,['Argentina'],Argentina,Santa Fe,,"1,80",-
9,Adrián Martínez,Centre-Forward,"Jul 7, 1992 ",31,['Argentina'],Argentina,Campana,,"1,76",€2.50m
18,Leandro Díaz,Centre-Forward,"Jun 6, 1992 ",31,['Argentina'],Argentina,San Miguel de Tucumán,,"1,84",€1.60m
31,Lucas Alario,Centre-Forward,"Oct 8, 1992 ",31,"['Argentina', 'Italy']",Argentina,"Tostado, Santa Fe",,"1,85",€1.50m
31,Juan Manuel García,Centre-Forward,"Nov 14, 1992 ",31,['Argentina'],Argentina,Tandil,,"1,83",€800k
35,Diego Dorregaray,Centre-Forward,"May 9, 1992 ",31,['Argentina'],Argentina,"Campana, Buenos Aires",,"1,87",€600k
,Hernán Rivero,Centre-Forward,"Sep 12, 1992 ",31,['Argentina'],Argentina,Santa Fe,,"1,93",€400k
,Ignacio Colombini,Centre-Forward,"May 12, 1992 ",31,"['Argentina', 'Italy']",Argentina,Salto,SS   RW,"1,73",€300k
11,Walter Acuña,Centre-Forward,"Mar 4, 1992 ",32,['Argentina'],Argentina,San Nicolás,SS   RW,"1,77",€275k
,Ramiro Costa,Centre-Forward,"Aug 21, 1992 ",31,"['Argentina', 'Italy']",Argentina,Rosario,,"1,91",€250k
27,Alejandro Quintana,Centre-Forward,"Feb 20, 1992 ",32,['Argentina'],Argentina,Ramos Mejía,,"1,90",€225k
9,Juan Lescano,Centre-Forward,"Oct 29, 1992 ",31,"['Argentina', 'Spain']",Argentina,Rauch,SS,"1,88",€200k
10,Matías Rotondi,Centre-Forward,"Jan 29, 1992 ",32,['Argentina'],Argentina,Puerto Iguazú,SS,"1,73",€175k
14,Franco Carella,Centre-Forward,"Mar 14, 1992 ",32,"['Argentina', 'Italy']",Argentina,"San Martín, Buenos Aires",,"1,80",€125k
11,Sergio Araujo,Centre-Forward,"Jan 28, 1992 ",32,['Argentina'],Argentina,Buenos Aires,LW   SS,"1,80",€2.00m
32,Alexis Canelo,Centre-Forward,"Feb 3, 1992 ",32,['Argentina'],Argentina,San Miguel de Tucumán,LW   RW,"1,78",€1.50m
27,Javier Correa,Centre-Forward,"Oct 23, 1992 ",31,['Argentina'],Argentina,Córdoba,,"1,86",€1.50m
11,Bruno Sepúlveda,Centre-Forward,"Sep 17, 1992 ",31,['Argentina'],Argentina,Viedma (RNE),,"1,88",€600k
9,Lionel Altamirano,Centre-Forward,"Nov 11, 1992 ",31,['Argentina'],Argentina,Laguna Paiva,,"1,82",€450k
,Mateo Acosta,Centre-Forward,"Sep 22, 1992 ",31,['Argentina'],Argentina,,,"1,90",€325k
9,Tobías Figueroa,Centre-Forward,"Feb 4, 1992 ",32,['Argentina'],Argentina,Mar del Plata,,"1,91",€300k
,Germán Rivero,Centre-Forward,"Mar 17, 1992 ",32,['Argentina'],Argentina,Garín,RW,"1,82",€250k
8,Milton Céliz,Centre-Forward,"Jul 25, 1992 ",31,['Argentina'],Argentina,Laferrere,RW   SS,"1,79",€225k
32,Luciano Nequecaur,Centre-Forward,"Jul 19, 1992 ",31,"['Argentina', 'Italy']",Argentina,Buenos Aires,,"1,93",€200k
,Ezequiel Rescaldani,Centre-Forward,"Jun 11, 1992 ",31,"['Argentina', 'Italy']",Argentina,Leones,,"1,92",€200k
,Enzo Fernández,Centre-Forward,"May 30, 1992 ",31,['Argentina'],Argentina,San Juan,LW   RW,"1,70",€125k
,Facundo Melivilo,Centre-Forward,"Jan 20, 1992 ",32,['Argentina'],Argentina,Buenos Aires,RW   LW,"1,87",€125k
9,Enzo Díaz,Centre-Forward,"Jan 14, 1992 ",32,['Argentina'],Argentina,Loberia,,"1,79",€100k
9,Augusto Díaz,Centre-Forward,"Mar 3, 1992 ",32,"['Argentina', 'Italy']",Argentina,Esperanza,,"1,90",€100k
,Brian Risso,Centre-Forward,"Nov 16, 1992 ",31,['Argentina'],Argentina,Avellaneda,,"1,85",€10k
,Maximiliano Bowen,Centre-Forward,"Apr 27, 1992 ",31,['Argentina'],Argentina,Bahía Blanca,,"1,60",-
,Lautaro Ceratto,Centre-Forward,"Mar 1, 1992 ",32,['Argentina'],Argentina,Selva,,"1,80",-
9,Emanuel Salvatierra,Centre-Forward,"Oct 19, 1992 ",31,['Argentina'],Argentina,La Banda,,"1,83",-
,Alan Nungeser,Centre-Forward,"Aug 27, 1992 ",31,['Argentina'],Argentina,Bahía Blanca,,"1,82",-
9,Esteban Selpa,Centre-Forward,"Feb 20, 1992 ",32,"['Argentina', 'Italy']",Argentina,Bragado,,"1,78",-
,Hernán González,Centre-Forward,"Mar 9, 1992 ",32,['Argentina'],Argentina,San Rafael,,"1,85",-
,Manuel Bustos,Centre-Forward,"Sep 9, 1992 ",31,['Argentina'],Argentina,Vila,LW   RW,"1,83",-
,Emmanuel Torres,Centre-Forward,"Jun 24, 1992 ",31,['Argentina'],Argentina,Ciudadela,,"1,79",-
,Kevin Genaro,Centre-Forward,"Feb 12, 1992 ",32,"['Argentina', 'Spain']",Argentina,Córdoba,,"1,88",-
22,Alan Murialdo,Centre-Forward,"Sep 24, 1992 ",31,['Argentina'],Argentina,Buenos Aires,,"1,94",€100k
,Pablo Burzio,Centre-Forward,"Dec 3, 1992 ",31,"['Argentina', 'Italy']",Argentina,Bulnes,RW   LW,"1,78",€100k
,Federico Rasic,Centre-Forward,"Mar 24, 1992 ",31,"['Argentina', 'Croatia']",Argentina,Mar del Plata,SS,"1,94",€25k
9,Gustavo Pereira,Centre-Forward,"Jul 8, 1992 ",31,['Argentina'],Argentina,Buenos Aires,,,-
,Rodrigo Germani,Centre-Forward,"Mar 24, 1992 ",31,['Argentina'],Argentina,Laboulaye,,"1,82",-
,Santiago Pavisich,Centre-Forward,"Mar 1, 1992 ",32,"['Argentina', 'Italy']",Argentina,San Luis,,"1,90",-
,Tomás Barletta,Centre-Forward,"Jan 10, 1992 ",32,"['Argentina', 'Italy']",Argentina,,,,-
,Leandro Omar Vita,Centre-Forward,"Dec 8, 1992 ",31,"['Argentina', 'Italy']",Argentina,Ituzaingó,,"1,80",-
